fit_scenario,minute,error_c,error_rate_c_per_min,applied_command,integral_state,outdoor_delta_c,load_fraction,nearest_error_rule,nearest_delta_rule,label_kp,label_ki,local_rollout_score,behaviour_policy
1.0,100.0,0.3804865535407238,0.019589135429679418,0.6,9.1503615484987,10.751564062858641,0.07601263680669734,2.0,2.0,0.3832001635010348,0.003537996259008674,4.1453352672608546,1.0
1.0,110.0,0.039357506334830816,-0.034112904720589296,0.54,11.817314845343756,10.835941429158844,0.07601263680669734,2.0,1.0,0.45082372176592334,0.0030765184860944996,10.784807519333416,1.0
1.0,120.0,-0.43489503903541404,-0.04742525453702449,0.0,9.795775667660664,10.920453604600624,0.07601263680669734,1.0,1.0,0.45082372176592334,0.0030765184860944996,22.476873528542196,1.0
1.0,130.0,-0.7119241268730896,-0.027702908783767556,0.0,9.36088062862525,11.004939715454675,0.07601263680669734,1.0,1.0,0.7105035026371225,0.03830928028099834,14.276459610656085,1.0
1.0,140.0,-0.493363633425254,0.021856049344783558,0.0,9.36088062862525,11.089238937607114,0.07601263680669734,1.0,2.0,0.7105035026371225,0.03830928028099834,7.9149397903947305,1.0
1.0,150.0,-0.10977394799654405,0.038358968542871,0.25,6.773442964232284,11.173190802697306,0.07601263680669734,2.0,3.0,0.7105035026371225,0.03830928028099834,5.5391199727450715,1.0
1.0,160.0,0.29179819262353135,0.04015721406200754,0.52,7.863315853527588,11.25663550357855,0.07601263680669734,2.0,3.0,0.7105035026371225,0.03830928028099834,5.913523700103526,1.0
1.0,170.0,0.22269937448525212,-0.006909881813827923,0.59,10.731999340793472,11.339414198520025,0.07601263680669734,2.0,2.0,0.7105035026371225,0.03830928028099834,4.326604290887621,1.0
1.0,180.0,-0.15567070028690466,-0.037837007477215676,0.35000000000000003,11.090720477471965,11.421369313571084,0.3268225569373091,2.0,1.0,0.7105035026371225,0.03830928028099834,6.90858819768724,1.0
1.0,190.0,-0.13429404761480512,0.0021376652672099538,0.26,9.541452020659548,11.502344842512201,0.3268225569373091,2.0,2.0,0.7105035026371225,0.03830928028099834,8.028375421291582,1.0
1.0,200.0,0.14675669458029716,0.02810507421951023,0.42,9.166332119706944,11.582186643821686,0.3268225569373091,2.0,3.0,0.7105035026371225,0.03830928028099834,13.924492366166028,1.0
1.0,210.0,0.4285377913065176,0.02817810967262204,0.78,12.201586473950368,11.660742734092828,0.3268225569373091,2.0,3.0,0.45082372176592334,0.0030765184860944996,9.31613521512724,1.0
1.0,220.0,0.19688208207952584,-0.023165570922699174,0.8200000000000001,16.297371045449992,11.737863577342978,0.07601263680669734,2.0,2.0,0.45082372176592334,0.0030765184860944996,30.395235055685603,1.0
1.0,230.0,-0.771940247559403,-0.0968822329638929,0.0,13.961838904545793,11.813402369663727,0.07601263680669734,1.0,1.0,0.45082372176592334,0.0030765184860944996,74.21431275669971,1.0
1.0,240.0,-1.326762278178169,-0.05548220306187659,0.0,13.961838904545793,11.887215318670563,0.07601263680669734,1.0,1.0,0.45082372176592334,0.0030765184860944996,58.393810767979836,1.0
1.0,250.0,-1.2109017352622509,0.011586054291591808,0.0,13.961838904545793,11.959161917219795,0.07601263680669734,1.0,2.0,0.7105035026371225,0.03830928028099834,31.05554184793637,1.0
